example_type,scan_date,symbol,trade_bucket,source_bucket,reason_codes,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,best_entry_assumption,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_deployable_exit_policy_id,best_deployable_total_equity_ret_40d_pct,model_combined_score
kumo_addition_optimal,2026-03-09,WDC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,57.0,6.0,,,next_open,16.9641,19.0613,-7.2229,giveback35_after8,12.3898,0.5031039706298047
shared_trap,2026-03-09,HCA,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,26.0,7.0,14.0,,next_open,-9.9855,2.3222,-15.5675,fixed_t4_s2,-2.0,0.0307452358137206
shared_trap,2026-03-09,PWR,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,21.0,7.0,11.0,,next_open,-2.3568,2.5924,-8.2516,time10_lt2_hard6,-0.2689,0.2670269984403987
shared_trap,2026-03-09,VRT,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,7.0,7.0,1.0,,next_open,-1.205,6.2135,-12.7471,fixed_t4_s2,4.0,0.3971736063455708
kumo_addition_optimal,2026-03-10,APA,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,38.0,7.0,,,next_open,22.2818,43.9017,-0.6618,swinglow3_after8,31.7365,0.5552194423617441
kumo_addition_optimal,2026-03-10,DELL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,13.0,7.0,,,next_open,27.3308,30.2691,-0.3501,time10_lt2_hard6,63.9434,-0.1887191180205998
kumo_addition_optimal,2026-03-10,DOW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,90.0,6.0,,,next_open,15.2283,25.891,-0.7361,time10_lt2_hard6,13.4021,0.409834122173123
shared_trap,2026-03-10,AEP,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,34.0,7.0,11.0,,next_open,2.2001,2.4202,-5.1058,giveback35_after8,0.5462,-0.2767506659893033
shared_trap,2026-03-10,GE,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,70.0,6.0,10.0,,next_open,-5.1167,0.6076,-16.4821,fixed_t4_s2,-2.0,0.1652823745784039
shared_trap,2026-03-10,HON,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,75.0,6.0,7.0,,next_open,-3.0405,0.9134,-8.3125,fixed_t4_s2,-2.0,0.157161347403033
shared_winner,2026-03-10,ADM,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,37.0,7.0,6.0,,next_open,4.0476,7.6309,-5.5999,swinglow3_after8,13.1873,-0.2518114947264819
shared_winner,2026-03-10,CIEN,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,14.0,7.0,8.0,,next_open,49.085,49.5672,-1.3418,time10_lt2_hard6,71.6134,0.4493217278627236
george_addition_optimal,2026-03-11,DAR,optimal,george_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,,,5.0,,next_open,11.3855,17.85,-1.6524,swinglow3_after8,13.4556,0.0569016862348323
kumo_addition_optimal,2026-03-11,C,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,57.0,6.0,,,next_open,17.4502,17.9795,-1.6171,time10_lt2_hard6,21.9067,-0.2173760158896525
kumo_addition_optimal,2026-03-11,DELL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,75.0,6.0,,,next_open,23.3163,28.95,-0.3942,time10_lt2_hard6,56.6633,0.5414625451071724
kumo_addition_optimal,2026-03-11,JBL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,32.0,7.0,,,next_open,17.4758,18.3579,-4.1054,time10_lt2_hard6,40.1596,-0.6547247669226839
shared_trap,2026-03-11,AMAT,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,12.0,7.0,4.0,,next_open,14.7825,15.8496,-6.8276,fixed_t8_s4,8.0,0.0455337695004226
shared_winner,2026-03-11,CVX,optimal,both_george_and_kumo,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,8.0,7.0,1.0,,next_open,-1.1528,11.4913,-2.0667,fixed_t8_s4,8.0,0.1638517769048998
video_context_optimal,2026-03-11,COP,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,62.0,6.0,6.0,,prior_session_high_breakout,4.6356,15.1441,0.0,sector_etf_weak3d,8.1102,0.2310475084052849
george_addition_optimal,2026-03-12,VIST,optimal,george_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,,,9.0,,next_open,5.889,27.086,-0.9947,giveback35_after8,12.6686,0.0569016862348323
kumo_addition_optimal,2026-03-12,AMAT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,45.0,6.0,,,next_open,16.6526,18.9272,-6.3597,fixed_t8_s4,8.0,0.6354957902680286
kumo_addition_optimal,2026-03-12,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,7.0,,,next_open,46.2237,51.3737,-1.3914,time10_lt2_hard6,61.3997,0.0033760687403689
kumo_addition_optimal,2026-03-12,WDC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,6.0,,,next_open,29.2189,31.4973,-6.3596,giveback35_after8,13.11,0.4740573998998241
shared_trap,2026-03-12,AEP,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,95.0,6.0,14.0,,next_open,2.1946,3.1683,-6.3141,fixed_t4_s2,-2.0,0.0575933334195099
shared_trap,2026-03-12,LNT,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,116.0,6.0,11.0,,next_open,1.0925,2.8903,-5.8083,giveback35_after8,-0.7606,0.0137860899408706
shared_trap,2026-03-12,VTR,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,28.0,7.0,13.0,,next_open,-2.3673,1.5456,-7.1248,fixed_t4_s2,-2.0,-0.2938848136980229
shared_winner,2026-03-12,FANG,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,166.0,5.0,7.0,,next_open,7.6043,17.1584,-0.3659,sector_etf_weak3d,8.988,-0.1149053398862086
shared_winner,2026-03-12,XOM,optimal,both_george_and_kumo,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,40.0,6.0,1.0,,next_open,-1.2962,14.3292,-2.1517,fixed_t8_s4,8.0,0.0887393425838217
george_addition_optimal,2026-03-13,TIGO,optimal,george_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,,,6.0,,next_open,15.1746,17.0177,-1.6074,giveback35_after8,11.0615,0.0569016862348323
kumo_addition_optimal,2026-03-13,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,25.0,7.0,,,next_open,39.7101,48.8377,-0.0029,time10_lt2_hard6,68.9884,-0.599731320297428
kumo_addition_optimal,2026-03-13,GEV,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,59.0,6.0,,,next_open,21.2379,23.2269,-1.2844,time10_lt2_hard6,31.3994,-0.0434245721174516
kumo_addition_optimal,2026-03-13,KLAC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,60.0,6.0,,,next_open,21.9933,21.9933,-5.466,fixed_t8_s4,8.0,-0.183668804933935
shared_trap,2026-03-13,AEE,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,49.0,7.0,3.0,,next_open,-1.0796,2.2389,-6.5,fixed_t4_s2,-2.0,0.5788355404978198
shared_trap,2026-03-13,ETR,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,208.0,5.0,1.0,,next_open,8.078,10.3973,-7.0003,fixed_t4_s2,-2.0,-0.1454271639504
shared_trap,2026-03-13,LNT,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,54.0,7.0,5.0,,next_open,-1.226,1.3486,-7.2197,fixed_t4_s2,-2.0,0.5353348707778038
shared_winner,2026-03-13,FANG,optimal,both_george_and_kumo,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,26.0,7.0,8.0,,next_open,3.4721,12.218,-4.0871,swinglow3_after8,8.2202,0.4745665176941261
kumo_addition_optimal,2026-03-16,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,33.0,7.0,,,next_open,30.3871,43.3088,-2.2187,swinglow3_after8,9.9481,0.564259937379466
kumo_addition_optimal,2026-03-16,KLAC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,89.0,6.0,,,next_open,24.1367,24.2811,-4.9968,fixed_t8_s4,8.0,-0.5939350154448444
kumo_addition_optimal,2026-03-16,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,25.0,7.0,,,next_open,42.5461,60.804,-3.8978,time10_lt2_hard6,66.1642,0.338533612515111
video_context_optimal,2026-03-16,EOG,optimal,kumo_with_george_video_context,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,50.0,7.0,1.0,,next_open,-0.905,12.6548,-1.5537,giveback35_after8,8.2257,-0.1026100735658888
george_addition_optimal,2026-03-17,PAA,optimal,george_only,realistic_entry_triggered;target4_before_stop2;normal_winner,,,5.0,,next_open,0.4658,6.1481,-0.9781,fixed_t4_s2,4.0,0.0569016862348323
kumo_addition_optimal,2026-03-17,C,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,96.0,6.0,,,next_open,22.771,24.0407,-0.5508,time10_lt2_hard6,15.813,-0.10872248127865
kumo_addition_optimal,2026-03-17,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,2.0,8.0,,,next_open,26.8617,36.5665,-3.8032,time10_lt2_hard6,53.4734,0.0912721264154066
kumo_addition_optimal,2026-03-17,JBL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,48.0,7.0,,,next_open,23.1126,25.434,-3.4356,time10_lt2_hard6,43.4921,-0.3411224002182401
shared_trap,2026-03-17,KEYS,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,61.0,7.0,12.0,,next_open,13.2999,16.6928,-7.176,fixed_t4_s2,-2.0,-0.1325466577638455
shared_trap,2026-03-17,KMI,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,134.0,6.0,1.0,,next_open,-4.3923,4.4705,-5.6558,time10_lt2_hard6,1.0972,-0.0654415691049756
shared_trap,2026-03-17,XEL,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,143.0,6.0,4.0,,next_open,-2.8293,2.7675,-5.8809,giveback35_after8,-1.2725,-0.205519864587145
kumo_addition_optimal,2026-03-18,AMD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,55.0,6.0,,,next_open,42.4997,43.2278,-1.129,time10_lt2_hard6,130.4853,0.4432972521349015
kumo_addition_optimal,2026-03-18,CIEN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,4.0,8.0,,,next_open,32.6597,37.6206,-3.0607,time10_lt2_hard6,58.1261,0.5113727863065317
kumo_addition_optimal,2026-03-18,MPWR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,80.0,6.0,,,next_open,34.6965,34.9202,-4.3641,time10_lt2_hard6,54.9719,-0.1772521955851372
video_context_optimal,2026-03-18,ROST,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,84.0,6.0,21.0,,next_open,7.1775,9.43,-0.2294,fixed_t8_s4,8.0,-0.3135432748574877
george_addition_optimal,2026-03-19,EPD,optimal,george_only,realistic_entry_triggered;target4_before_stop2;normal_winner,,,7.0,,next_open,-2.1606,5.9883,-3.4943,fixed_t8_s4,4.6412,0.0569016862348323
kumo_addition_optimal,2026-03-19,ADI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,67.0,6.0,,,next_open,19.4119,19.7011,-3.4035,giveback35_after8,34.3693,-0.4464655928935068
kumo_addition_optimal,2026-03-19,C,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,58.0,6.0,,,next_open,20.6022,21.8704,-2.8102,swinglow3_after8,19.2153,-0.2161921958087456
kumo_addition_optimal,2026-03-19,HUBB,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,44.0,7.0,,,next_open,10.8588,13.6325,-2.991,swinglow3_after8,9.9812,-0.0740409173820789
shared_trap,2026-03-19,KMI,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,37.0,7.0,1.0,,next_open,-4.3894,3.6907,-7.6721,time10_lt2_hard6,-1.5527,0.6978608571162215
shared_trap,2026-03-19,WMB,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;stop_before_target4_2,36.0,7.0,2.0,,next_open,-3.8903,1.8033,-6.3473,fixed_t4_s2,-2.0,0.532768386417396
shared_winner,2026-03-19,TRGP,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,85.0,6.0,8.0,,next_open,-1.7481,5.916,-3.6255,fixed_t8_s4,8.0,0.1688607953214156
george_addition_optimal,2026-03-20,CNX,optimal,george_only,realistic_entry_triggered;target4_before_stop2;normal_winner,,,2.0,,next_open,-4.0698,5.2326,-5.3589,fixed_t4_s2,4.0,0.0569016862348323
george_addition_optimal,2026-03-20,CRC,optimal,george_only,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;normal_winner,,,3.0,,next_open,-1.4426,14.1091,-2.8694,giveback35_after8,9.1709,0.0569016862348323
kumo_addition_optimal,2026-03-20,DELL,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,7.0,17.0,,next_open,28.2592,29.2263,-2.4303,time10_lt2_hard6,48.832,0.6658623310844853
kumo_addition_optimal,2026-03-20,GLW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,39.0,6.0,,,next_open,28.3371,38.0105,-1.0853,time10_lt2_hard6,38.9845,0.7924232675246047
kumo_addition_optimal,2026-03-20,JBL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,77.0,6.0,,,next_open,28.3688,28.9673,-4.7009,time10_lt2_hard6,31.653,0.5394925490920488
shared_trap,2026-03-20,VZ,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,36.0,6.0,1.0,,next_open,-7.0251,3.2877,-11.5219,sector_etf_weak3d,0.5496,0.3875434215475813
video_context_optimal,2026-03-20,DELL,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,7.0,17.0,,next_open,28.2592,29.2263,-2.4303,time10_lt2_hard6,48.832,0.6658623310844853
kumo_addition_optimal,2026-03-23,AMD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,51.0,6.0,,,next_open,41.1689,42.8125,-4.2331,time10_lt2_hard6,105.8404,-0.1550758319830492
kumo_addition_optimal,2026-03-23,DELL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,7.0,,,next_open,29.3346,30.9925,-5.0422,time10_lt2_hard6,43.7844,-0.0797654548031894
kumo_addition_optimal,2026-03-23,MPWR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,88.0,6.0,,,next_open,42.9661,44.858,-6.8061,fixed_t4_s2,4.0,-0.5043102243964437
shared_trap,2026-03-23,PWR,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,29.0,7.0,4.0,,next_open,7.4711,8.4911,-7.4037,fixed_t4_s2,-2.0,-0.061568406585209
shared_trap,2026-03-23,VZ,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8;stop_before_target4_2,20.0,7.0,6.0,,next_open,-8.3903,2.2354,-12.4233,sector_etf_weak3d,-0.4748,-0.0554298732833465
shared_winner,2026-03-23,KEYS,optimal,both_george_and_kumo,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,36.0,7.0,3.0,,next_open,18.4087,19.4975,-7.0075,fixed_t4_s2,4.0,0.4231860244674001
kumo_addition_optimal,2026-03-24,CASY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,44.0,7.0,,,next_open,13.5212,14.1664,0.0,time10_lt2_hard6,22.5828,-0.3411269912309422
kumo_addition_optimal,2026-03-24,PBR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,91.0,6.0,,,next_open,8.946,13.3676,-1.7738,fixed_t8_s4,8.0,0.4953091027822706
kumo_addition_optimal,2026-03-24,USO,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,61.0,6.0,,,next_open,18.3548,31.7412,-0.247,time10_lt2_hard6,31.8876,0.6087872659387541
shared_trap,2026-03-24,CF,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,85.0,6.0,6.0,,next_open,-2.4767,13.0525,-12.6304,giveback35_after8,8.4841,0.7241801109767076
shared_trap,2026-03-24,COHR,bad,both_george_and_kumo,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,12.0,7.0,3.0,,next_open,27.7345,32.6545,-21.6182,fixed_t4_s2,-2.0,0.4012385385536777
shared_trap,2026-03-24,VRT,bad,both_george_and_kumo,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,16.0,7.0,5.0,,next_open,10.1698,16.7044,-16.2934,fixed_t4_s2,-2.0,0.1559111962056713
shared_winner,2026-03-24,BG,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,130.0,6.0,9.0,,next_open,2.4311,7.448,-4.1088,giveback35_after8,5.8999,0.0678694588159795
shared_winner,2026-03-24,CTVA,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,43.0,7.0,1.0,,next_open,-1.6241,6.1617,-2.43,fixed_t4_s2,4.0,0.4230771339231726
kumo_addition_optimal,2026-03-25,CASY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,40.0,7.0,,,next_open,11.3913,12.6091,-1.2764,time10_lt2_hard6,16.6076,0.1450419946107275
kumo_addition_optimal,2026-03-25,CSX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,41.0,7.0,,,next_open,16.6455,18.1172,-0.5582,sector_etf_weak3d,16.9246,0.3208732990404498
kumo_addition_optimal,2026-03-25,USO,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,78.0,6.0,,,next_open,15.5658,23.3445,-5.4699,time10_lt2_hard6,22.2565,0.2287304355413818
shared_winner,2026-03-25,PFE,optimal,both_george_and_kumo,realistic_entry_triggered;target4_before_stop2;normal_winner,94.0,6.0,1.0,,next_open,-2.2752,5.4862,-3.1927,fixed_t4_s2,4.0,0.3999142585592565
kumo_addition_optimal,2026-03-26,CSX,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,37.0,7.0,,,next_open,15.5403,18.4931,-0.2418,sector_etf_weak3d,17.2967,-0.3819389795414574
kumo_addition_optimal,2026-03-26,GLW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,64.0,6.0,,,next_open,30.4187,32.2502,-6.4471,fixed_t4_s2,-2.0,0.8605469323287471
kumo_addition_optimal,2026-03-26,GS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,60.0,6.0,,,next_open,14.095,17.002,-1.9529,time10_lt2_hard6,22.4981,0.2170363259712414
shared_trap,2026-03-26,EW,bad,both_george_and_kumo,realistic_entry_triggered;stop_before_target4_2,79.0,6.0,2.0,,next_open,2.3194,3.5941,-5.7457,fixed_t4_s2,-2.0,-0.1603503976150184
shared_trap,2026-03-26,VLO,bad,both_george_and_kumo,realistic_entry_triggered;best_entry_bad_trade;mae20_le_minus8,19.0,7.0,3.0,,next_open,-4.8455,4.2645,-13.3745,fixed_t4_s2,4.0,0.5083708569871734
kumo_addition_optimal,2026-03-27,GOOG,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,97.0,5.0,,,next_open,26.5666,27.3962,-1.4177,time10_lt2_hard6,39.5295,0.3495103794533318
kumo_addition_optimal,2026-03-27,GOOGL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,96.0,5.0,,,next_open,26.7528,27.7693,-1.5592,time10_lt2_hard6,40.5144,0.3643682119227825
kumo_addition_optimal,2026-03-27,NUE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,87.0,6.0,,,next_open,30.303,31.7455,-0.8364,giveback35_after8,45.6303,-0.1997599530862279
shared_trap,2026-03-27,LITE,bad,both_george_and_kumo,realistic_entry_triggered;mae20_le_minus8;stop_before_target4_2,52.0,6.0,2.0,,next_open,18.2144,32.2678,-11.4949,fixed_t4_s2,-2.0,0.0159745938241667
video_context_optimal,2026-03-27,GLD,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,98.0,5.0,1.0,,next_open,2.4265,6.9505,-1.6399,fixed_t4_s2,4.0,0.3114386282970868
